,open,high,low,close,volume,datetime,date
1434,86.84,87.2299,86.84,87.1196,7844,1547186400000,2019-01-11 06:00:00
1435,87.06,87.12,86.491,86.62,10211,1547445600000,2019-01-14 06:00:00
1436,86.87,87.053,86.484,86.9795,17938,1547532000000,2019-01-15 06:00:00
1437,87.36,87.75,87.354,87.74,15784,1547618400000,2019-01-16 06:00:00
1438,87.57,88.3,87.57,88.1953,8920,1547704800000,2019-01-17 06:00:00
1439,88.72,89.0665,88.25,88.608,14919,1547791200000,2019-01-18 06:00:00
1440,88.26,88.562,87.4329,87.6396,8982,1548136800000,2019-01-22 06:00:00
1441,88.19,88.255,87.595,87.85,7843,1548223200000,2019-01-23 06:00:00
1442,87.85,88.4,87.79,88.33,8485,1548309600000,2019-01-24 06:00:00
1443,88.91,89.2196,88.81,89.1008,17294,1548396000000,2019-01-25 06:00:00
1444,88.72,88.95,88.3,88.6902,20857,1548655200000,2019-01-28 06:00:00
1445,88.7012,89.09,88.6421,88.9527,15333,1548741600000,2019-01-29 06:00:00
1446,88.95,89.854,88.95,89.3903,21761,1548828000000,2019-01-30 06:00:00
1447,89.23,90.1257,89.23,90.1257,46990,1548914400000,2019-01-31 06:00:00
1448,90.02,90.28,89.73,90.2,12342,1549000800000,2019-02-01 06:00:00
1449,90.41,91.11,89.9562,91.11,12912,1549260000000,2019-02-04 06:00:00
1450,91.48,91.48,90.8,91.2508,12037,1549346400000,2019-02-05 06:00:00
1451,91.05,91.05,90.82,90.9602,11384,1549432800000,2019-02-06 06:00:00
1452,90.94,91.15,90.5788,90.98,29228,1549519200000,2019-02-07 06:00:00
1453,90.54,91.3207,90.54,91.1937,9071,1549605600000,2019-02-08 06:00:00
1454,91.79,91.79,91.15,91.6953,12054,1549864800000,2019-02-11 06:00:00
1455,92.27,92.4905,92.028,92.35,12766,1549951200000,2019-02-12 06:00:00
1456,92.69,92.69,92.1,92.48,50839,1550037600000,2019-02-13 06:00:00
1457,92.45,92.63,92.1,92.32,8285,1550124000000,2019-02-14 06:00:00
1458,93.0,93.564,92.8946,93.3775,16018,1550210400000,2019-02-15 06:00:00
1459,93.2,94.0,93.2,93.7966,6274,1550556000000,2019-02-19 06:00:00
1460,94.12,94.34,93.7562,94.2,21470,1550642400000,2019-02-20 06:00:00
1461,93.83,93.983,93.62,93.94,14488,1550728800000,2019-02-21 06:00:00
1462,94.55,94.55,93.99,94.5,8493,1550815200000,2019-02-22 06:00:00
1463,95.01,95.01,94.1247,94.1247,9102,1551074400000,2019-02-25 06:00:00
1464,94.005,94.0088,93.35,93.35,15679,1551160800000,2019-02-26 06:00:00
1465,93.37,93.4434,92.95,93.3828,10388,1551247200000,2019-02-27 06:00:00
1466,93.53,93.74,93.016,93.38,29013,1551333600000,2019-02-28 06:00:00
1467,93.56,93.715,92.8898,93.57,16810,1551420000000,2019-03-01 06:00:00
1468,93.89,93.89,92.6684,93.02,18985,1551679200000,2019-03-04 06:00:00
1469,93.3,93.3,92.94,92.95,14026,1551765600000,2019-03-05 06:00:00
1470,92.6331,92.6898,91.61,91.61,6435,1551852000000,2019-03-06 06:00:00
1471,91.5,91.6687,90.94,90.96,12164,1551938400000,2019-03-07 06:00:00
1472,91.084,91.2161,90.8553,91.1122,6945,1552024800000,2019-03-08 06:00:00
1473,91.52,92.1449,91.3965,92.1449,3891,1552280400000,2019-03-11 05:00:00
1474,92.52,92.52,92.0123,92.16,8356,1552366800000,2019-03-12 05:00:00
1475,92.18,92.785,92.18,92.25,17447,1552453200000,2019-03-13 05:00:00
1476,92.236,92.49,92.1099,92.22,8452,1552539600000,2019-03-14 05:00:00
1477,91.83,92.4281,91.6647,91.71,6172,1552626000000,2019-03-15 05:00:00
1478,91.65,92.4267,91.65,92.09,9429,1552885200000,2019-03-18 05:00:00
1479,92.09,92.4399,91.4386,91.4386,22649,1552971600000,2019-03-19 05:00:00
1480,91.35,91.6401,90.8572,90.9163,7889,1553058000000,2019-03-20 05:00:00
1481,90.4,92.075,90.4,91.64,16412,1553144400000,2019-03-21 05:00:00
1482,91.19,91.19,89.33,89.33,9837,1553230800000,2019-03-22 05:00:00
1483,89.32,90.08,88.73,89.93,9932,1553490000000,2019-03-25 05:00:00
1484,90.15,91.0199,90.15,90.83,14281,1553576400000,2019-03-26 05:00:00
1485,90.83,91.29,90.3163,90.9896,10869,1553662800000,2019-03-27 05:00:00
1486,91.05,91.5553,90.865,91.53,9513,1553749200000,2019-03-28 05:00:00
1487,91.83,91.96,91.3,91.49,9539,1553835600000,2019-03-29 05:00:00
1488,91.74,92.4,91.6229,92.39,12374,1554094800000,2019-04-01 05:00:00
1489,92.06,92.06,91.6236,91.8538,6591,1554181200000,2019-04-02 05:00:00
1490,92.51,92.51,91.8501,91.9811,14448,1554267600000,2019-04-03 05:00:00
1491,91.85,92.56,91.85,92.43,12936,1554354000000,2019-04-04 05:00:00
1492,92.43,93.2,92.43,93.0861,8814,1554440400000,2019-04-05 05:00:00
1493,93.2,93.2,92.69,93.17,6804,1554699600000,2019-04-08 05:00:00
1494,92.94,92.94,92.23,92.23,5420,1554786000000,2019-04-09 05:00:00
1495,92.54,93.33,92.4824,93.33,8068,1554872400000,2019-04-10 05:00:00
1496,93.5,93.5,93.12,93.2139,6935,1554958800000,2019-04-11 05:00:00
1497,93.87,93.87,93.26,93.64,6178,1555045200000,2019-04-12 05:00:00
1498,93.86,93.86,93.0672,93.2058,5586,1555304400000,2019-04-15 05:00:00
1499,93.435,93.5,93.1001,93.3934,6636,1555390800000,2019-04-16 05:00:00
1500,93.83,93.83,92.703,93.17,9441,1555477200000,2019-04-17 05:00:00
1501,92.81,93.263,92.81,92.9215,5479,1555563600000,2019-04-18 05:00:00
1502,93.11,93.11,91.9397,92.2906,11442,1555909200000,2019-04-22 05:00:00
1503,92.65,93.6698,92.65,93.35,11571,1555995600000,2019-04-23 05:00:00
1504,93.81,94.2099,93.5777,94.07,12117,1556082000000,2019-04-24 05:00:00
1505,94.07,94.07,92.6592,93.17,8299,1556168400000,2019-04-25 05:00:00
1506,93.38,94.11,93.2619,94.11,9128,1556254800000,2019-04-26 05:00:00
1507,94.11,94.63,94.11,94.3181,5539,1556514000000,2019-04-29 05:00:00
